pnode_id,pnode_name,pnode_subtype,pnode_zone,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
1123175426,EMANUAL 69 KV   LD_186,LOAD,EKPC,153857,MANTUA,MANTUA,OH,-999999,41.28448375800008,-81.23601092699994,76.92307692307692
1123180536,TRACY   69 KV   WALBRISP,GEN,ATSI,148670,TRACY,WALBRIDGE,OH,138,41.59378140300004,-83.52729720399998,100
1132285222,PELFREY 69 KV   LD_183,LOAD,EKPC,160576,BELFRY,BELFRY,KY,46,37.62597957500003,-82.26677988199998,76.92307692307692
1183223766,CHERRYCR46 KV   SULLIVAN,LOAD,AEP,147783,SULLIVAN,BLUFF CITY,TN,500,36.44218485600004,-82.27951383299995,100
32410707,BRADLEY 46 KV   T1,LOAD,AEP,151748,BRADLEY,MOUNT HOPE,WV,138,37.869283868000025,-81.18754909699999,100
32411301,FOREST2 138 KV  T1,LOAD,AEP,146700,FOREST,FOREST,VA,138,37.363450768000064,-79.29310554499995,97.3076923076923
1218905958,FOREST3 69 KV   SUPPERSA,LOAD,AEP,147381,FOREST,RIDGWAY TWP,PA,230,41.449903352000035,-78.74231839899994,92.3076923076923
1218905958,FOREST3 69 KV   SUPPERSA,LOAD,AEP,146454,FORBES,PITTSBURGH,PA,-999999,40.43836321500004,-79.99358375999998,76.92307692307692
1218905961,UPPERSAN69 KV   HARPSTER,LOAD,AEP,158919,HARPSTER,HARPSTER,OH,-999999,40.72427391200006,-83.27484030399995,100
1218905972,DISMALRV69 KV   TURKEY,LOAD,AEP,160555,TURKEY PEN,VANSANT,VA,69,37.22516642800008,-82.12158537399995,80.0
1218908241,CARRIAGE69 KV   BELLEVUE,LOAD,ATSI,152429,BELLEVUE,BELLEVUE,OH,-999999,41.28333067900007,-82.83401675599998,100
1248984093,ELK     138 KV  T2,LOAD,AEP,154913,ELK GARDEN,LEBANON,VA,138,36.91476406100003,-81.99699100399994,100
1338423426,BOARDMAN69 KV   COLUMBIA,LOAD,ATSI,146592,COLUMBIA,BLOOMSBURG,PA,230,41.00232753000006,-76.50692611299996,100
1338423426,BOARDMAN69 KV   COLUMBIA,LOAD,ATSI,147553,COLUMBIA,COLUMBIA,VA,-999999,37.76092745300008,-78.17341752899995,100
1338423479,CHRYSLOE138 KV  NORTH LD,LOAD,ATSI,146455,NORTH,SHALER TWP,PA,138,40.54091106100003,-79.98960480599999,100
1348257100,WELLINGT69 KV   HOMER LD,LOAD,ATSI,152898,HOMER,HOMERVILLE,OH,-999999,41.03092724600003,-82.12257139099995,100
1348257101,WELLINGT69 KV   HANVILLE,LOAD,ATSI,154281,HANVILLE,NORTH FAIRFIELD,OH,-999999,41.115683733000026,-82.61245452299994,100
1356151996,JIMBRANC138 KV  YUKON,LOAD,AEP,146390,YUKON,WEST NEWTON,PA,500,40.20991266900006,-79.72461306599996,100
1356153533,AZALEA  138 KV  SS,LOAD,AEP,163647,AZALEA,DENNISON,OH,-999999,40.44936095600008,-81.22770501499997,100
1379256639,BERWIND 138 KV  NEWFARAD,LOAD,AEP,108907,BERWIND,WAR,WV,-999999,37.25626776100006,-81.64839057499995,100
1379257899,CLOUSE  69 KV   NLEXNGTN,LOAD,AEP,148191,CLUBHOUSE,EMPORIA,VA,230,36.71819514300006,-77.58499783899998,80.0
1388602682,LINCOLN234 KV   TILLMAN,LOAD,AEP,150520,TILLMAN,MONROEVILLE,IN,138,41.01999218000003,-84.86997032999994,100
1388602683,LINCOLN269 KV   DECATUR,LOAD,AEP,150510,DECATUR,DECATUR,IN,-999999,40.835187000000076,-84.93097399999994,100
1388603009,DOVER   69 KV   CDOVER,LOAD,AEP,152384,WEST DOVER,DOVER,OH,138,40.50826771200008,-81.56311637999994,100
1388603361,PHILO   138 KV  WPHILO,LOAD,AEP,153985,PHILO,PHILO,OH,138,39.86515329700006,-81.90371843499997,100
1388603361,PHILO   138 KV  WPHILO,LOAD,AEP,147807,PHILPOTT,BASSETT,VA,138,36.77607146100007,-80.02717068199996,81.92307692307692
1388606547,GARVER  21 KV   LOAD,LOAD,DEOK,147826,CARVER,RICHMOND,VA,-999999,37.55573234900004,-77.44835885399993,83.33333333333333
1439645860,GLENCOE 138 KV  T1,LOAD,AEP,116764,GLENCOE,BELMONT,OH,138,40.014621239000064,-80.89529307899994,100
1666104471,OTTAWA  69 KV   T1,LOAD,AEP,157238,WHIRLPOOL CORPORATION - OTTAWA WIND FARM,OTTAWA,OH,-999999,41.001264939000066,-84.03361707799996,100
1869180678,GABLESW 138 KV  BTM,LOAD,AEP,163637,GABLE,RAYLAND,OH,-999999,40.25478599400003,-80.75183813299998,83.33333333333333
1869183641,GROTON  138 KV  TR1,LOAD,ATSI,147923,GRAFTON,YORKTOWN,VA,230,37.14913923000006,-76.49849950299995,76.92307692307692
40243249,NEGLEY  138 KV  T1 LOAD,LOAD,AEP,151358,NEGLEY,NEGLEY,OH,-999999,40.78921658200005,-80.53267591399998,100
40243249,NEGLEY  138 KV  T1 LOAD,LOAD,AEP,152331,NEGLEY,CANTON,OH,138,40.77089127000005,-81.43837417199995,100
2156110449,WURNO   138 KV  T4,LOAD,AEP,147365,WURNO,DUBLIN,VA,138,37.074692550000066,-80.71740544799997,100
2156111870,SHIEHILL69 KV   TRAIL,LOAD,AEP,154011,TRAIL,DUNDEE,OH,-999999,40.59087354600007,-81.70573962899994,100
2156112369,SBENDAEP69 KV   COLFAX,LOAD,AEP,123074,COLFAX,SOUTH BEND,IN,-999999,41.67804313800008,-86.24651737499994,100
2156112375,BIXBY   138 KV  SKID,LOAD,AEP,152435,BIXBY,GROVEPORT,OH,345,39.871307708000074,-82.90024895199997,100
2156112400,ASHLAND 138 KV  T1_LOAD,LOAD,ATSI,137539,ASHLAND,CINCINNATI,OH,138,39.132485408000036,-84.48150429699996,100
2156112489,HARPER  138 KV  MOBILE,LOAD,AEP,150521,HARPER,NEW HAVEN,IN,138,41.08563960600003,-84.98893791799998,100
1869183601,HERBERT 69 KV   T1,LOAD,ATSI,121469,HARBERT,MOUSIE,KY,138,37.439476582000054,-83.04497292499997,85.71428571428571
106856815,CLIFFRD 138 KV  TR71,LOAD,ATSI,147664,CLIFFORD,MONROE,VA,138,37.69493354200006,-79.01210207999998,98.33333333333333
2156113059,SIFFORD 138 KV  RUBLE1,LOAD,AEP,147882,STAFFORD,STAFFORD,VA,230,38.44610158900008,-77.38919760199997,80.0
2156113109,SHANNON 138 KV  OP113,LOAD,AEP,147555,SHANNON HILL,KENTS STORE,VA,-999999,37.88256715000006,-78.04595555699996,100
2156113109,SHANNON 138 KV  OP113,LOAD,AEP,146616,MOSHANNON,FRENCHVILLE,PA,230,41.193737586000054,-78.25169367099994,87.5
2156113466,PAYNE   69 KV   PT1,LOAD,AEP,146123,WAYNE,WARREN,PA,230,41.83580372400007,-79.19075529499997,80.0
2156113466,PAYNE   69 KV   PT1,LOAD,AEP,146452,WAYNE,COCHRANTON,PA,345,41.51588408300006,-80.00972012699998,80.0
2156113466,PAYNE   69 KV   PT1,LOAD,AEP,155462,WAYNE,MONTICELLO,KY,161,36.78201011800007,-84.98575136999995,80.0
2156113717,HYATTCS 138 KV  T8,LOAD,AEP,152464,HYATT,POWELL,OH,345,40.21532591400006,-83.08938319599997,83.33333333333333
2156113717,HYATTCS 138 KV  T8,LOAD,AEP,152465,HYATT,POWELL,OH,345,40.21129915200004,-83.09218208199997,83.33333333333333
2156113872,WILLEY  138 KV  BK2,LOAD,DEOK,113644,WILLEY BATTERY UTILITY,HAMILTON,OH,138,39.28781576000006,-84.67968707999995,100
2156115352,YORK    69 KV   T1,LOAD,AEP,123450,DELTA YORK EC,DELTA,PA,500,39.73950739300005,-76.30500501499995,100
2156115352,YORK    69 KV   T1,LOAD,AEP,124870,YORK HAVEN,YORK HAVEN,PA,115,40.11347315200004,-76.71186133299994,100
2156115352,YORK    69 KV   T1,LOAD,AEP,125004,YORK COUNTY RESOURCE RECOVERY,YORK,PA,115,40.001262774000054,-76.71745826599994,100
2156117217,RAVENNA 69 KV   STREETLD,LOAD,ATSI,153848,RAVENNA,RAVENNA,OH,-999999,41.15446745200006,-81.24777033799995,100
2156117217,RAVENNA 69 KV   STREETLD,LOAD,ATSI,153867,WEST RAVENNA,KENT,OH,138,41.14123865600004,-81.30440755299998,100
2156118182,WRAVENNA69 KV   PROSPECT,LOAD,ATSI,153860,PROSPECT,RAVENNA,OH,-999999,41.12933434800004,-81.24534629099998,100
1348256560,MEDINA  69 KV   T3 LD,LOAD,ATSI,153969,MEDINA,MEDINA,OH,-999999,41.134615703000065,-81.85907405799998,100
5021136,CORNER  138 KV  T1,LOAD,AEP,147854,CRANES CORNER,FREDERICKSBURG,VA,230,38.35364279300006,-77.45586288199996,100
5021136,CORNER  138 KV  T1,LOAD,AEP,147933,BLOXOMS CORNER,HAMPTON,VA,115,37.06074010100008,-76.30026434999996,100
32411805,LAYLAND 69 KV   T1,LOAD,AEP,108862,LAYLAND,DANESE,WV,69,37.89920519000003,-80.96602042699999,100
119117897,KENTON  69 KV   BK1,LOAD,DEOK,153897,ENON,FAIRBORN,OH,69,39.83626660700003,-83.96832836399994,85.0
40243261,RABER   138 KV  T1 LOAD,LOAD,AEP,157765,RABER,COLUMBIA CITY,IN,138,41.10528304600007,-85.46531377299993,100
32410511,ALLOY   138 KV  LT21,LOAD,AEP,128945,ALLOY STEAM STATION,MONTGOMERY,WV,138,38.13666832900003,-81.27858922299998,100
32410571,BARODA  138 KV  T1,LOAD,AEP,148052,BRODNAX,BRODNAX,VA,115,36.734351426000046,-78.01111495699996,76.92307692307692
32410575,BEATTY  138 KV  T1,LOAD,AEP,113602,BEATTY,GROVE CITY,OH,345,39.862202952000075,-83.11855684399995,100
32410587,BECKHAM 138 KV  T1,LOAD,AEP,121473,BECKHAM,HINDMAN,KY,138,37.30773100000005,-82.93060599999995,100
32410675,BLAINE  138 KV  T1,LOAD,AEP,146409,BLAINE,ROCKY MOUNT,VA,138,37.05067776100003,-79.86572137099995,100
2156113254,LANE    69 KV   ALD,LOAD,AEP,150725,LANE,BLACKSBURG,VA,-999999,37.21014026800003,-80.42006470099994,100
32410679,BLENDON 138 KV  T1,LOAD,AEP,144375,GLENDON,GLENDON,PA,115,40.666349912000044,-75.23012039699995,85.71428571428571
32410691,BOLIVAR 138 KV  T1,LOAD,AEP,152330,BOLIVAR,BOLIVAR,OH,138,40.634999899000036,-81.45989046099999,100
32410697,BONSACK 138 KV  T1,LOAD,AEP,146412,BONSACK,ROANOKE,VA,138,37.33308426600007,-79.87011864199997,100
32410697,BONSACK 138 KV  T1,LOAD,AEP,144019,HOSENSACK,ZIONSVILLE,PA,500,40.45523123300006,-75.50392687099998,75.0
32410707,BRADLEY 46 KV   T1,LOAD,AEP,153847,BRADY,KENT,OH,-999999,41.15230754800007,-81.32634340099997,83.33333333333333
32410761,BULAN   69 KV   T1,LOAD,AEP,121489,BULAN,BULAN,KY,69,37.30209870400006,-83.16569375899996,100
32410769,CABELL  138 KV  T1,LOAD,AEP,146437,CAMPBELL,GROVE CITY,PA,138,41.14757808600007,-80.08080213199997,90.71428571428571
32410769,CABELL  138 KV  T1,LOAD,AEP,150401,CAMPBELL,CAMPBELL,OH,-999999,41.077840501000026,-80.60117112999995,85.71428571428571
32410791,CALVERT 138 KV  T1,LOAD,AEP,122733,CALVERT,SOUTH BEND,IN,138,41.655476848000035,-86.29297209499998,100
32410837,CATAWBA 34 KV   MASONCRE,LOAD,AEP,147331,CATAWBA,ROANOKE,VA,138,37.331915449000064,-80.02633097799998,100
32410837,CATAWBA 34 KV   MASONCRE,LOAD,AEP,148641,CATAWBA ISLAND,PORT CLINTON,OH,-999999,41.57803288800005,-82.84375034899995,100
32411015,CURRY   138 KV  T1,LOAD,AEP,147921,SURRY,SURRY,VA,500,37.16202032700005,-76.69477726099996,80.0
32411015,CURRY   138 KV  T1,LOAD,AEP,108891,URY,HELEN,WV,-999999,37.655800673000044,-81.31244814199994,75.0
32411113,DIAMOND 138 KV  T1,LOAD,AEP,147088,DIAMOND SPRINGS,VIRGINIA BEACH,VA,-999999,36.88616883900005,-76.18336999799999,100
32411115,DICKENS 138 KV  T1,LOAD,AEP,152271,DICKENS,CASTLEWOOD,VA,138,36.84326456500003,-82.22726173399997,100
32411117,DINGESS 138 KV  T1,LOAD,AEP,148697,INGLES ST,RADFORD,VA,138,37.117043840000065,-80.59313942199998,80.0
32411121,DORTON  138 KV  T1,LOAD,AEP,121528,DORTON,JENKINS,KY,138,37.23927900000007,-82.56943099999995,100
32411121,DORTON  138 KV  T1,LOAD,AEP,144037,MORTON,SPRINGFIELD TWP,PA,230,39.90713965400005,-75.33682202799997,83.33333333333333
32411121,DORTON  138 KV  T1,LOAD,AEP,155003,NORTON,NORTON,OH,-999999,41.01179739100007,-81.64636381499997,83.33333333333333
32411167,EGE     138 KV  T1,LOAD,AEP,122657,EGE,AVILLA,IN,138,41.314758623000046,-85.31232879299995,100
2156113196,JARRETT 138 KV  T1,LOAD,AEP,144012,JARRETT,HORSHAM TWP,PA,230,40.18900216800006,-75.16368651899995,100
1388602469,GARY    138 KV  T1,LOAD,AEP,108895,GARY,WELCH,WV,-999999,37.370445680000046,-81.54568580099993,100
32411381,GERMAN  138 KV  T1,LOAD,AEP,122731,GERMAN,SOUTH BEND,IN,138,41.71530701300003,-86.29473143899997,100
32411403,GOMINGO 138 KV  T1,LOAD,AEP,147440,GOMINGO,MADISON HEIGHTS,VA,138,37.42663252800003,-79.08461771999998,100
32411409,GRABILL 138 KV  T1,LOAD,AEP,150522,GRABILL,GRABILL,IN,138,41.19407811100007,-84.97303216099994,100
32411413,GRANGER 138 KV  T1,LOAD,AEP,123173,LAGRANGE,LAGRANGE,IN,138,41.636333498000056,-85.41173586199994,85.0
32411415,GRANT   138 KV  T1,LOAD,AEP,108766,GRANT TOWN POWER PLANT,RIVESVILLE,WV,138,39.56381294500005,-80.16347343099994,100
32411461,HALL    138 KV  T1,LOAD,AEP,147947,OAK HALL,OAK HALL,VA,138,37.94334066600004,-75.57043579399993,100
32411461,HALL    138 KV  T1,LOAD,AEP,154294,HILL,FORT BLACKMORE,VA,138,36.72236028800006,-82.63475530599999,80.0
32411469,HANCOCK 34 KV   GE1,LOAD,AEP,147789,HANCOCK,SALEM,VA,138,37.267446422000035,-80.02305440799995,100
32411565,HINTON  138 KV  T1,LOAD,AEP,108855,HINTON (AP),HINTON,WV,138,37.653425438000056,-80.85272967199995,100
32411565,HINTON  138 KV  T1,LOAD,AEP,143949,LINTON,NEWTOWN,PA,230,40.242925901000035,-74.92550151899997,83.33333333333333
32412927,VINTON  138 KV  T1,LOAD,AEP,146410,VINTON,VINTON,VA,138,37.268299246000026,-79.86295505499999,100
32411589,HOPKINS 138 KV  T1,LOAD,AEP,108929,HOPKINS,DANVILLE,WV,138,38.088881350000065,-81.84937439799995,100
32411603,HUFFMAN 138 KV  T1,LOAD,AEP,147363,HUFFMAN,HILLSVILLE,VA,138,36.777301141000066,-80.71930200999998,100
32411685,ITMANN  138 KV  T1,LOAD,AEP,130388,ITMANN,MULLENS,WV,138,37.57765055700003,-81.43483860899994,100
1869182866,RITTMAN 69 KV   T1,LOAD,ATSI,153974,RITTMAN,RITTMAN,OH,-999999,40.96587717300008,-81.79030260799999,100
32411743,KENOVA  138 KV  T7,LOAD,AEP,124103,KENOVA,KENOVA,WV,138,38.40238241600008,-82.59003042699999,100
32411759,KIRK    138 KV  T1,LOAD,AEP,154283,KIRK,PATASKALA,OH,345,39.991241341000034,-82.64805052899999,100
32411763,KLINE   138 KV  T1,LOAD,AEP,124998,KLINE TOWNSHIP COGEN FACILITY,MCADOO,PA,69,40.87305795200007,-75.99347512799994,100
32411769,KUMIS   138 KV  T1,LOAD,AEP,147794,KUMIS,SALEM,VA,138,37.23690882000005,-80.17753990999995,100
32411791,LAOTTO  138 KV  T1,LOAD,AEP,158423,LAOTTO,LAOTTO,IN,138,41.278643095000064,-85.22291171699999,100
32411807,LEBANON 138 KV  T1,LOAD,AEP,154596,LEBANON,LEBANON,VA,138,36.922644931000036,-82.07051378699998,100
32411851,LOVELY  138 KV  T1,LOAD,AEP,121357,LOVELY,LOVELY,KY,138,37.820267294000075,-82.40027843799999,100
32411883,MARION2 138 KV  T4,LOAD,AEP,152437,MARION,COLUMBUS,OH,138,39.92233884800004,-82.97151186799994,97.3076923076923
32411883,MARION2 138 KV  T4,LOAD,AEP,153664,MARION,FINDLAY,OH,-999999,41.05902710500004,-83.58606511099998,92.3076923076923
2156116031,MARVIN  69 KV   CNXGAS,LOAD,AEP,160560,MARVIN,OAKWOOD,VA,69,37.17085810100008,-81.97478254499998,100
32411895,MARTIN  46 KV   T1,LOAD,AEP,123713,TALENENERGY MARTIN CREEK LLC ALLENTOWN,ALLENTOWN,PA,138,40.607922332000044,-75.45621303599995,100
32411895,MARTIN  46 KV   T1,LOAD,AEP,129926,FIRSTENERGY FORT MARTIN POWER STATION,MORGANTOWN,WV,138,39.71060001600006,-79.92618282499996,100
32411895,MARTIN  46 KV   T1,LOAD,AEP,146435,FORT MARTIN,DILLINER,WV,500,39.71802127600006,-79.93357996699996,100
32411953,MELROSE 69 KV   T1,LOAD,AEP,153661,WEST MELROSE,FINDLAY,OH,-999999,41.06623843800003,-83.65935776099997,100
32411965,MIER    138 KV  T2,LOAD,AEP,151017,MOSIER,GIRARD,OH,-999999,41.141439716000036,-80.69197989599996,80.0
32411967,MIFFLIN 138 KV  T1,LOAD,AEP,146460,WEST MIFFLIN,JEFFERSON HILLS,PA,138,40.31590418300004,-79.90876695999998,100
32412009,MONEL   138 KV  T1,LOAD,AEP,147439,MONEL,MADISON HEIGHTS,VA,138,37.45648547800005,-79.12426126999998,100
32412011,MONETA  138 KV  T1,LOAD,AEP,146988,MONETA,MONETA,VA,138,37.19526387800005,-79.61744947099999,100
98370175,MOOREOE 138 KV  TR1,LOAD,ATSI,116659,MOORE,CLIFTON,VA,230,38.76755395600003,-77.37500477699996,83.33333333333333
98370175,MOOREOE 138 KV  TR1,LOAD,ATSI,152382,MOORE,AKRON,OH,138,40.98794515000003,-81.51294620499993,88.33333333333333
32412031,MOSELEY 12 KV   LOAD,LOAD,AEP,146989,MOSELEY,BEDFORD,VA,138,37.352329388000044,-79.56578352599996,100
32412035,MOUND   138 KV  T1,LOAD,AEP,132543,OAK MOUND,CLARKSBURG,WV,138,39.265185006000024,-80.36452941299996,100
32412053,MULLENS 138 KV  T4,LOAD,AEP,146780,DULLES,HERNDON,VA,230,38.94537623400004,-77.43175954499998,76.92307692307692
32412201,OREBANK 138 KV  T1,LOAD,AEP,151058,OREBANK,KINGSPORT,TN,138,36.563642697000034,-82.46324300499998,100
32412229,PATRIOT 138 KV  T1,LOAD,AEP,166936,PANDA PATRIOT GENERATION PLANT,CLINTON TWP,PA,230,41.17933334400004,-76.83878172799996,100
32412239,PENHOOK 138 KV  T1,LOAD,AEP,146987,PENHOOK,PENHOOK,VA,138,36.978848407000044,-79.61653232199996,100
32412297,PRINCE  69 KV   T1,LOAD,AEP,116773,PRINCE WILLIAM DP,MANASSAS,VA,230,38.74964876000007,-77.47438745599999,100
32412297,PRINCE  69 KV   T1,LOAD,AEP,127506,PRINCE,LANCASTER,PA,138,40.04692784000008,-76.30884765499997,100
32412297,PRINCE  69 KV   T1,LOAD,AEP,160678,PRICE,UNION CITY,IN,69,40.18654686900004,-84.86267519599994,95.9090909090909
32412301,PROMWAY 138 KV  T1,LOAD,AEP,152310,PROMWAY,NORTH CANTON,OH,-999999,40.87543841300004,-81.42630009799996,100
32412311,RAGLAND 138 KV  T1,LOAD,AEP,108912,RAGLAND,RAGLAND,WV,138,37.69927318500004,-82.12452969499998,100
32412367,RIPLEY  69 KV   T1,LOAD,AEP,108813,RIPLEY,RIPLEY,WV,-999999,38.81291857200006,-81.71174698899995,100
32412367,RIPLEY  69 KV   T1,LOAD,AEP,137213,RIPLEY,SHREVE,OH,-999999,40.62425181300006,-82.02434812699994,100
2156110825,RIPPLE  69 KV   T1,LOAD,AEP,173183,RIPPLE,THREE RIVERS,MI,-999999,41.93366918800007,-85.63202754099996,100
32412457,RUSSEL  69 KV   T1,LOAD,AEP,121313,RUSSELL,FLATWOODS,KY,138,38.50334300000003,-82.71566599999994,92.3076923076923
32412461,RUTH    138 KV  T1,LOAD,AEP,108953,RUTH,CHARLESTON,WV,138,38.303891416000056,-81.74288943899995,100
32412497,SBUTLER 345 KV  T1,LOAD,AEP,146426,BUTLER,BUTLER,PA,138,40.857921558000044,-79.87919871199995,92.3076923076923
32412497,SBUTLER 345 KV  T1,LOAD,AEP,160613,BUTLER,BUTLER,IN,138,41.423825848000035,-84.88186280899998,92.3076923076923
32412597,SKIMMER 69 KV   T3,LOAD,AEP,146695,SKIMMER,BIG ISLAND,VA,115,37.52011721300005,-79.35164297299997,100
119117893,KEMPER  138 KV  BK1,LOAD,DEOK,121516,KIMPER,KIMPER,KY,69,37.500148384000056,-82.35386541099996,83.33333333333333
32412627,SMYTH   138 KV  T1,LOAD,AEP,150718,SMITH,SMITH TWP,PA,-999999,40.40133627100005,-80.40507044099996,80.0
32412685,STARKEY 138 KV  T1,LOAD,AEP,147335,STARKEY,ROANOKE,VA,138,37.21172207700005,-79.98723539799994,100
32412723,STONE   138 KV  T1,LOAD,AEP,129524,STONE LAKE,CASSOPOLIS,MI,69,41.902892293000036,-86.01169226899998,100
32412723,STONE   138 KV  T1,LOAD,AEP,147944,WHITE STONE,WHITE STONE,VA,115,37.64880296500007,-76.39830011899994,100
32412773,SUMMIT  138 KV  T1,LOAD,AEP,112816,SUMMIT STREET POWER PLANT,KENT,OH,-999999,41.142706592000025,-81.34106559399999,100
32412801,TAYLOR2 138 KV  T1,LOAD,AEP,151672,TAYLOR,REYNOLDSBURG,OH,138,39.97628508300005,-82.76792520599997,97.3076923076923
32412825,THAYER  138 KV  T1,LOAD,AEP,153910,THAYER ROAD,LIMA,OH,138,40.74526464000007,-84.01285540199996,100
32412847,TIMKEN  138 KV  T1,LOAD,AEP,112927,TIMKEN MERCY,CANTON,OH,69,40.817021675000035,-81.39583068799999,100
32412847,TIMKEN  138 KV  T1,LOAD,AEP,152323,TIMKEN RICHVILLE,CANTON,OH,-999999,40.75807857600006,-81.43458028199996,100
32412853,TOPMOST 138 KV  T1,LOAD,AEP,121471,TOPMOST,TOPMOST,KY,138,37.35801236400005,-82.80797340699996,100
32412855,TORREY  138 KV  T1,LOAD,AEP,152325,TORREY,CANTON,OH,138,40.76296820500005,-81.41307344699999,100
32412863,TRABUE  138 KV  T1,LOAD,AEP,146370,TRABUE,MIDLOTHIAN,VA,230,37.507266506000065,-77.62899296499995,100
40243685,TREATY  69 KV   BK-3,LOAD,DAY,153873,TREAT,AURORA,OH,-999999,41.34096558600004,-81.34776852199997,90.9090909090909
32412875,TRIER   138 KV  T1,LOAD,AEP,150518,TRIER,FORT WAYNE,IN,138,41.11341027000003,-85.07009468999996,100
32412917,VICCO   138 KV  T1,LOAD,AEP,121474,VICCO,SASSAFRAS,KY,138,37.228045000000066,-83.04526699999997,100
32412919,VICKER  138 KV  T1,LOAD,AEP,148719,VICKER,CHRISTIANSBURG,VA,138,37.165246644000035,-80.44405860599994,100
32412927,VINTON  138 KV  T1,LOAD,AEP,146694,EVINGTON,EVINGTON,VA,115,37.24017235700006,-79.30200924099995,85.71428571428571
32412947,WASENA  69 KV   T1,LOAD,AEP,146457,ARSENAL,PITTSBURGH,PA,-999999,40.462593851000065,-79.96164802999994,76.92307692307692
32412973,WAYVIEW 138 KV  T1,LOAD,AEP,152329,WAYVIEW,NORTH CANTON,OH,-999999,40.88885088500007,-81.43023544099998,100
32412973,WAYVIEW 138 KV  T1,LOAD,AEP,121581,BAYVIEW,CAPE CHARLES,VA,69,37.27162161000007,-75.96784376399995,85.71428571428571
32412997,WELCH   138 KV  T1,LOAD,AEP,108897,WELCH,WELCH,WV,138,37.44067890000008,-81.59183391999994,100
32412997,WELCH   138 KV  T1,LOAD,AEP,146907,WELCO,SOUTH BOSTON,VA,115,36.67196559100006,-78.92009335099993,80.0
32413011,WHARTON 138 KV  T1T2T3,LOAD,AEP,147935,WHEALTON,HAMPTON,VA,230,37.03074178300005,-76.43134134999997,80.0
32413011,WHARTON 138 KV  T1T2T3,LOAD,AEP,144014,HEATON,UPPER MORELAND TWP,PA,230,40.15972562200005,-75.11772645299999,76.92307692307692
32413013,WHEBRON 138 KV  T1,LOAD,AEP,130558,HEBRON,HEBRON,KY,138,39.09068929000006,-84.72923828299997,97.3076923076923
32413093,WSALEM  138 KV  T1,LOAD,AEP,151778,SALEM,SALEM,OH,-999999,40.89120877700003,-80.85623426299998,90.9090909090909
98370183,NASA    138 KV  TR1,LOAD,ATSI,147924,NASA,HAMPTON,VA,115,37.09336742100004,-76.38503462999995,100
32414793,AETNA   23 KV   A,LOAD,ATSI,137183,AETNA,AKRON,OH,138,41.08972559400007,-81.51884194899998,100
32414805,BABB    23 KV   A,LOAD,ATSI,152361,BABB,AKRON,OH,138,41.11562038400007,-81.52713755599996,100
1348257155,ABBE    69 KV   T1 LD,LOAD,ATSI,154591,ABBE,ELYRIA,OH,-999999,41.36989900000003,-82.07719199999997,100
